No,frame,x,y
2.0,26.0,805.0,390.0
3.0,26.0,810.0,411.0
4.0,26.0,821.0,427.0
5.0,26.0,839.0,438.0
6.0,26.0,860.0,444.0
7.0,26.0,883.0,448.0
8.0,26.0,905.0,447.0
9.0,26.0,924.0,443.0
10.0,26.0,939.0,435.0
11.0,26.0,952.0,424.0
12.0,26.0,960.0,409.0
13.0,26.0,965.0,393.0
14.0,26.0,967.0,375.0
15.0,26.0,968.0,356.0
16.0,26.0,967.0,338.0
17.0,26.0,829.0,309.0
18.0,26.0,839.0,296.0
19.0,26.0,854.0,289.0
20.0,26.0,871.0,288.0
21.0,26.0,886.0,294.0
22.0,26.0,906.0,295.0
23.0,26.0,919.0,290.0
24.0,26.0,933.0,290.0
25.0,26.0,945.0,295.0
26.0,26.0,951.0,307.0
27.0,26.0,899.0,314.0
28.0,26.0,901.0,324.0
29.0,26.0,903.0,333.0
30.0,26.0,905.0,343.0
31.0,26.0,884.0,362.0
32.0,26.0,893.0,364.0
33.0,26.0,903.0,366.0
34.0,26.0,911.0,363.0
35.0,26.0,919.0,361.0
36.0,26.0,847.0,323.0
37.0,26.0,855.0,318.0
38.0,26.0,864.0,317.0
39.0,26.0,872.0,321.0
40.0,26.0,865.0,322.0
41.0,26.0,856.0,323.0
42.0,26.0,916.0,320.0
43.0,26.0,924.0,317.0
44.0,26.0,932.0,318.0
45.0,26.0,938.0,322.0
46.0,26.0,931.0,321.0
47.0,26.0,924.0,321.0
48.0,26.0,873.0,400.0
49.0,26.0,886.0,389.0
50.0,26.0,897.0,383.0
51.0,26.0,904.0,384.0
52.0,26.0,911.0,382.0
53.0,26.0,920.0,387.0
54.0,26.0,928.0,397.0
55.0,26.0,920.0,401.0
56.0,26.0,913.0,402.0
57.0,26.0,905.0,403.0
58.0,26.0,897.0,404.0
59.0,26.0,886.0,404.0
60.0,26.0,878.0,399.0
61.0,26.0,897.0,392.0
62.0,26.0,904.0,392.0
63.0,26.0,911.0,391.0
64.0,26.0,923.0,396.0
65.0,26.0,912.0,392.0
66.0,26.0,904.0,392.0
67.0,26.0,897.0,393.0
0.0,27.0,800.0,342.0
1.0,27.0,801.0,363.0
2.0,27.0,803.0,384.0
3.0,27.0,808.0,404.0
4.0,27.0,818.0,420.0
5.0,27.0,834.0,432.0
6.0,27.0,854.0,441.0
7.0,27.0,875.0,447.0
8.0,27.0,897.0,447.0
9.0,27.0,917.0,443.0
10.0,27.0,932.0,434.0
11.0,27.0,945.0,422.0
12.0,27.0,955.0,407.0
13.0,27.0,960.0,391.0
14.0,27.0,962.0,372.0
15.0,27.0,962.0,354.0
16.0,27.0,962.0,336.0
17.0,27.0,825.0,309.0
18.0,27.0,834.0,296.0
19.0,27.0,848.0,289.0
20.0,27.0,864.0,288.0
21.0,27.0,878.0,293.0
22.0,27.0,900.0,294.0
23.0,27.0,914.0,290.0
24.0,27.0,927.0,291.0
25.0,27.0,939.0,296.0
26.0,27.0,945.0,307.0
27.0,27.0,891.0,314.0
28.0,27.0,892.0,324.0
29.0,27.0,894.0,333.0
30.0,27.0,896.0,344.0
31.0,27.0,877.0,362.0
32.0,27.0,886.0,364.0
33.0,27.0,894.0,365.0
34.0,27.0,902.0,363.0
35.0,27.0,908.0,361.0
36.0,27.0,842.0,323.0
37.0,27.0,850.0,318.0
38.0,27.0,859.0,318.0
39.0,27.0,867.0,322.0
40.0,27.0,860.0,323.0
41.0,27.0,850.0,324.0
42.0,27.0,908.0,321.0
43.0,27.0,917.0,317.0
44.0,27.0,925.0,318.0
45.0,27.0,932.0,322.0
46.0,27.0,925.0,322.0
47.0,27.0,917.0,322.0
48.0,27.0,865.0,400.0
49.0,27.0,877.0,387.0
50.0,27.0,888.0,380.0
51.0,27.0,895.0,382.0
52.0,27.0,902.0,380.0
53.0,27.0,912.0,385.0
54.0,27.0,920.0,396.0
55.0,27.0,913.0,401.0
56.0,27.0,904.0,403.0
57.0,27.0,896.0,405.0
58.0,27.0,889.0,405.0
59.0,27.0,878.0,405.0
60.0,27.0,871.0,398.0
61.0,27.0,888.0,390.0
62.0,27.0,895.0,389.0
63.0,27.0,903.0,389.0
64.0,27.0,916.0,395.0
65.0,27.0,903.0,393.0
66.0,27.0,895.0,394.0
67.0,27.0,889.0,394.0
0.0,28.0,793.0,348.0
1.0,28.0,794.0,370.0
2.0,28.0,796.0,391.0
3.0,28.0,802.0,410.0
4.0,28.0,812.0,426.0
5.0,28.0,828.0,438.0
6.0,28.0,849.0,446.0
7.0,28.0,870.0,452.0
8.0,28.0,892.0,452.0
9.0,28.0,912.0,448.0
10.0,28.0,927.0,438.0
11.0,28.0,941.0,426.0
12.0,28.0,952.0,411.0
13.0,28.0,958.0,394.0
14.0,28.0,961.0,374.0
15.0,28.0,960.0,355.0
16.0,28.0,958.0,335.0
17.0,28.0,816.0,316.0
18.0,28.0,825.0,301.0
19.0,28.0,840.0,294.0
20.0,28.0,857.0,293.0
21.0,28.0,872.0,298.0
22.0,28.0,890.0,297.0
23.0,28.0,904.0,293.0
24.0,28.0,918.0,293.0
25.0,28.0,931.0,297.0
26.0,28.0,939.0,309.0
27.0,28.0,884.0,318.0
28.0,28.0,886.0,328.0
29.0,28.0,888.0,338.0
30.0,28.0,891.0,348.0
31.0,28.0,870.0,367.0
32.0,28.0,880.0,369.0
33.0,28.0,890.0,370.0
34.0,28.0,899.0,367.0
35.0,28.0,907.0,365.0
36.0,28.0,835.0,328.0
37.0,28.0,843.0,324.0
38.0,28.0,852.0,323.0
39.0,28.0,860.0,326.0
40.0,28.0,853.0,327.0
41.0,28.0,844.0,329.0
42.0,28.0,902.0,324.0
43.0,28.0,911.0,320.0
44.0,28.0,919.0,321.0
45.0,28.0,926.0,324.0
46.0,28.0,919.0,325.0
47.0,28.0,911.0,324.0
48.0,28.0,861.0,406.0
49.0,28.0,872.0,393.0
50.0,28.0,883.0,386.0
51.0,28.0,890.0,388.0
52.0,28.0,898.0,385.0
53.0,28.0,907.0,391.0
54.0,28.0,916.0,401.0
55.0,28.0,908.0,406.0
56.0,28.0,899.0,409.0
57.0,28.0,891.0,410.0
58.0,28.0,884.0,410.0
59.0,28.0,873.0,410.0
60.0,28.0,866.0,404.0
61.0,28.0,884.0,396.0
62.0,28.0,890.0,395.0
63.0,28.0,898.0,395.0
64.0,28.0,910.0,400.0
65.0,28.0,898.0,397.0
66.0,28.0,890.0,398.0
67.0,28.0,884.0,398.0
0.0,29.0,798.0,343.0
1.0,29.0,800.0,365.0
2.0,29.0,802.0,388.0
3.0,29.0,807.0,408.0
4.0,29.0,819.0,425.0
5.0,29.0,836.0,438.0
6.0,29.0,858.0,446.0
7.0,29.0,881.0,452.0
8.0,29.0,903.0,452.0
9.0,29.0,923.0,449.0
10.0,29.0,939.0,439.0
11.0,29.0,954.0,427.0
12.0,29.0,965.0,412.0
13.0,29.0,971.0,393.0
14.0,29.0,973.0,373.0
15.0,29.0,971.0,352.0
16.0,29.0,969.0,332.0
17.0,29.0,825.0,310.0
18.0,29.0,836.0,297.0
19.0,29.0,851.0,290.0
20.0,29.0,868.0,290.0
21.0,29.0,883.0,295.0
22.0,29.0,904.0,295.0
23.0,29.0,917.0,290.0
24.0,29.0,931.0,290.0
25.0,29.0,943.0,295.0
26.0,29.0,950.0,306.0
27.0,29.0,897.0,316.0
28.0,29.0,899.0,327.0
29.0,29.0,901.0,337.0
30.0,29.0,904.0,348.0
31.0,29.0,883.0,367.0
32.0,29.0,893.0,368.0
33.0,29.0,903.0,369.0
34.0,29.0,911.0,367.0
35.0,29.0,919.0,365.0
36.0,29.0,845.0,324.0
37.0,29.0,853.0,319.0
38.0,29.0,862.0,319.0
39.0,29.0,871.0,322.0
40.0,29.0,863.0,324.0
41.0,29.0,854.0,325.0
42.0,29.0,914.0,321.0
43.0,29.0,922.0,317.0
44.0,29.0,930.0,318.0
45.0,29.0,938.0,322.0
46.0,29.0,930.0,322.0
47.0,29.0,922.0,322.0
48.0,29.0,872.0,405.0
49.0,29.0,884.0,393.0
50.0,29.0,896.0,386.0
51.0,29.0,903.0,388.0
52.0,29.0,911.0,385.0
53.0,29.0,920.0,391.0
54.0,29.0,928.0,402.0
55.0,29.0,921.0,406.0
56.0,29.0,913.0,409.0
57.0,29.0,905.0,410.0
58.0,29.0,897.0,410.0
59.0,29.0,885.0,410.0
60.0,29.0,878.0,404.0
61.0,29.0,896.0,396.0
62.0,29.0,904.0,396.0
63.0,29.0,911.0,396.0
64.0,29.0,922.0,400.0
65.0,29.0,912.0,397.0
66.0,29.0,904.0,398.0
67.0,29.0,897.0,398.0
0.0,30.0,798.0,360.0
1.0,30.0,801.0,383.0
2.0,30.0,805.0,405.0
3.0,30.0,810.0,427.0
4.0,30.0,818.0,447.0
5.0,30.0,834.0,460.0
6.0,30.0,857.0,466.0
7.0,30.0,884.0,467.0
8.0,30.0,908.0,466.0
9.0,30.0,929.0,464.0
10.0,30.0,945.0,457.0
11.0,30.0,959.0,444.0
12.0,30.0,967.0,427.0
13.0,30.0,970.0,405.0
14.0,30.0,971.0,384.0
15.0,30.0,970.0,362.0
16.0,30.0,967.0,341.0
17.0,30.0,824.0,319.0
18.0,30.0,837.0,305.0
19.0,30.0,853.0,298.0
20.0,30.0,872.0,298.0
21.0,30.0,887.0,306.0
22.0,30.0,905.0,303.0
23.0,30.0,918.0,295.0
24.0,30.0,932.0,294.0
25.0,30.0,946.0,298.0
26.0,30.0,954.0,308.0
27.0,30.0,900.0,323.0
28.0,30.0,903.0,335.0
29.0,30.0,906.0,347.0
30.0,30.0,909.0,359.0
31.0,30.0,887.0,378.0
32.0,30.0,897.0,380.0
33.0,30.0,907.0,382.0
34.0,30.0,915.0,379.0
35.0,30.0,922.0,377.0
36.0,30.0,843.0,332.0
37.0,30.0,852.0,325.0
38.0,30.0,863.0,324.0
39.0,30.0,874.0,331.0
40.0,30.0,864.0,333.0
41.0,30.0,853.0,334.0
42.0,30.0,917.0,329.0
43.0,30.0,927.0,321.0
44.0,30.0,937.0,321.0
45.0,30.0,945.0,327.0
46.0,30.0,938.0,330.0
47.0,30.0,928.0,331.0
48.0,30.0,873.0,416.0
49.0,30.0,887.0,404.0
50.0,30.0,900.0,396.0
51.0,30.0,907.0,398.0
52.0,30.0,914.0,396.0
53.0,30.0,923.0,402.0
54.0,30.0,932.0,414.0
55.0,30.0,924.0,417.0
56.0,30.0,916.0,418.0
57.0,30.0,908.0,419.0
58.0,30.0,900.0,420.0
59.0,30.0,887.0,420.0
60.0,30.0,879.0,414.0
61.0,30.0,900.0,407.0
62.0,30.0,907.0,407.0
63.0,30.0,915.0,406.0
64.0,30.0,927.0,412.0
65.0,30.0,915.0,407.0
66.0,30.0,907.0,408.0
67.0,30.0,900.0,409.0
0.0,31.0,802.0,345.0
1.0,31.0,803.0,368.0
2.0,31.0,805.0,391.0
3.0,31.0,809.0,412.0
4.0,31.0,819.0,430.0
5.0,31.0,835.0,442.0
6.0,31.0,857.0,449.0
7.0,31.0,880.0,453.0
8.0,31.0,903.0,454.0
9.0,31.0,924.0,451.0
10.0,31.0,940.0,444.0
11.0,31.0,955.0,435.0
12.0,31.0,965.0,420.0
13.0,31.0,970.0,401.0
14.0,31.0,972.0,381.0
15.0,31.0,972.0,361.0
16.0,31.0,971.0,340.0
17.0,31.0,832.0,312.0
18.0,31.0,843.0,299.0
19.0,31.0,859.0,293.0
20.0,31.0,876.0,295.0
21.0,31.0,889.0,302.0
22.0,31.0,911.0,303.0
23.0,31.0,924.0,299.0
24.0,31.0,938.0,299.0
25.0,31.0,949.0,305.0
26.0,31.0,956.0,316.0
27.0,31.0,903.0,321.0
28.0,31.0,905.0,333.0
29.0,31.0,907.0,344.0
30.0,31.0,909.0,356.0
31.0,31.0,888.0,372.0
32.0,31.0,897.0,374.0
33.0,31.0,906.0,375.0
34.0,31.0,913.0,374.0
35.0,31.0,920.0,373.0
36.0,31.0,850.0,327.0
37.0,31.0,859.0,323.0
38.0,31.0,868.0,322.0
39.0,31.0,877.0,327.0
40.0,31.0,869.0,328.0
41.0,31.0,860.0,329.0
42.0,31.0,920.0,329.0
43.0,31.0,929.0,326.0
44.0,31.0,937.0,327.0
45.0,31.0,944.0,331.0
46.0,31.0,937.0,331.0
47.0,31.0,929.0,330.0
48.0,31.0,872.0,408.0
49.0,31.0,886.0,396.0
50.0,31.0,898.0,391.0
51.0,31.0,905.0,393.0
52.0,31.0,913.0,391.0
53.0,31.0,921.0,397.0
54.0,31.0,927.0,408.0
55.0,31.0,920.0,412.0
56.0,31.0,912.0,413.0
57.0,31.0,904.0,414.0
58.0,31.0,897.0,414.0
59.0,31.0,885.0,413.0
60.0,31.0,877.0,406.0
61.0,31.0,898.0,400.0
62.0,31.0,905.0,401.0
63.0,31.0,912.0,401.0
64.0,31.0,922.0,406.0
65.0,31.0,912.0,402.0
66.0,31.0,904.0,403.0
67.0,31.0,897.0,403.0
0.0,32.0,800.0,339.0
1.0,32.0,802.0,360.0
2.0,32.0,806.0,381.0
3.0,32.0,811.0,400.0
4.0,32.0,820.0,416.0
5.0,32.0,836.0,428.0
6.0,32.0,858.0,434.0
7.0,32.0,880.0,439.0
8.0,32.0,901.0,440.0
9.0,32.0,921.0,439.0
10.0,32.0,937.0,432.0
11.0,32.0,951.0,424.0
12.0,32.0,963.0,410.0
13.0,32.0,969.0,393.0
14.0,32.0,971.0,374.0
15.0,32.0,971.0,355.0
16.0,32.0,970.0,335.0
17.0,32.0,824.0,311.0
18.0,32.0,834.0,296.0
19.0,32.0,850.0,288.0
20.0,32.0,868.0,287.0
21.0,32.0,884.0,293.0
22.0,32.0,908.0,293.0
23.0,32.0,922.0,287.0
24.0,32.0,937.0,288.0
25.0,32.0,950.0,294.0
26.0,32.0,957.0,307.0
27.0,32.0,898.0,312.0
28.0,32.0,901.0,322.0
29.0,32.0,903.0,331.0
30.0,32.0,906.0,340.0
31.0,32.0,886.0,360.0
32.0,32.0,895.0,360.0
33.0,32.0,905.0,361.0
34.0,32.0,913.0,360.0
35.0,32.0,921.0,358.0
36.0,32.0,843.0,323.0
37.0,32.0,852.0,317.0
38.0,32.0,862.0,315.0
39.0,32.0,872.0,320.0
40.0,32.0,863.0,322.0
41.0,32.0,853.0,323.0
42.0,32.0,918.0,320.0
43.0,32.0,928.0,315.0
44.0,32.0,936.0,316.0
45.0,32.0,944.0,321.0
46.0,32.0,936.0,321.0
47.0,32.0,927.0,321.0
48.0,32.0,872.0,396.0
49.0,32.0,886.0,384.0
50.0,32.0,898.0,377.0
51.0,32.0,905.0,379.0
52.0,32.0,911.0,377.0
53.0,32.0,920.0,383.0
54.0,32.0,928.0,394.0
55.0,32.0,920.0,398.0
56.0,32.0,912.0,399.0
57.0,32.0,905.0,399.0
58.0,32.0,897.0,399.0
59.0,32.0,886.0,399.0
60.0,32.0,878.0,394.0
61.0,32.0,898.0,387.0
62.0,32.0,905.0,387.0
63.0,32.0,911.0,386.0
64.0,32.0,924.0,392.0
65.0,32.0,911.0,388.0
66.0,32.0,904.0,388.0
67.0,32.0,897.0,388.0
0.0,33.0,804.0,345.0
1.0,33.0,805.0,367.0
2.0,33.0,807.0,388.0
3.0,33.0,813.0,407.0
4.0,33.0,822.0,423.0
5.0,33.0,838.0,434.0
6.0,33.0,859.0,441.0
7.0,33.0,881.0,445.0
8.0,33.0,903.0,445.0
9.0,33.0,924.0,442.0
10.0,33.0,939.0,435.0
11.0,33.0,953.0,425.0
12.0,33.0,963.0,411.0
13.0,33.0,968.0,395.0
14.0,33.0,970.0,377.0
15.0,33.0,970.0,358.0
16.0,33.0,970.0,340.0
17.0,33.0,831.0,309.0
18.0,33.0,841.0,294.0
19.0,33.0,856.0,286.0
20.0,33.0,874.0,285.0
21.0,33.0,888.0,291.0
22.0,33.0,908.0,293.0
23.0,33.0,921.0,289.0
24.0,33.0,936.0,291.0
25.0,33.0,947.0,297.0
26.0,33.0,953.0,310.0
27.0,33.0,901.0,313.0
28.0,33.0,903.0,323.0
29.0,33.0,905.0,332.0
30.0,33.0,907.0,342.0
31.0,33.0,885.0,362.0
32.0,33.0,896.0,363.0
33.0,33.0,905.0,364.0
34.0,33.0,914.0,362.0
35.0,33.0,921.0,360.0
36.0,33.0,850.0,322.0
37.0,33.0,858.0,317.0
38.0,33.0,867.0,316.0
39.0,33.0,876.0,321.0
40.0,33.0,868.0,322.0
41.0,33.0,859.0,323.0
42.0,33.0,918.0,322.0
43.0,33.0,927.0,318.0
44.0,33.0,935.0,320.0
45.0,33.0,942.0,325.0
46.0,33.0,934.0,324.0
47.0,33.0,926.0,323.0
48.0,33.0,873.0,399.0
49.0,33.0,886.0,386.0
50.0,33.0,898.0,379.0
51.0,33.0,905.0,381.0
52.0,33.0,912.0,379.0
53.0,33.0,921.0,386.0
54.0,33.0,928.0,398.0
55.0,33.0,921.0,401.0
56.0,33.0,913.0,403.0
57.0,33.0,905.0,403.0
58.0,33.0,898.0,403.0
59.0,33.0,886.0,403.0
60.0,33.0,879.0,397.0
61.0,33.0,898.0,389.0
62.0,33.0,905.0,389.0
63.0,33.0,912.0,389.0
64.0,33.0,923.0,396.0
65.0,33.0,912.0,391.0
66.0,33.0,905.0,392.0
67.0,33.0,898.0,392.0
0.0,34.0,803.0,343.0
1.0,34.0,804.0,364.0
2.0,34.0,806.0,386.0
3.0,34.0,811.0,405.0
4.0,34.0,821.0,422.0
5.0,34.0,837.0,433.0
6.0,34.0,859.0,440.0
7.0,34.0,882.0,444.0
8.0,34.0,904.0,444.0
9.0,34.0,924.0,442.0
10.0,34.0,939.0,434.0
11.0,34.0,953.0,424.0
12.0,34.0,963.0,410.0
13.0,34.0,968.0,394.0
14.0,34.0,970.0,375.0
15.0,34.0,969.0,356.0
16.0,34.0,968.0,338.0
17.0,34.0,830.0,307.0
18.0,34.0,840.0,293.0
19.0,34.0,855.0,285.0
20.0,34.0,872.0,285.0
21.0,34.0,887.0,291.0
22.0,34.0,909.0,292.0
23.0,34.0,922.0,288.0
24.0,34.0,935.0,290.0
25.0,34.0,947.0,296.0
26.0,34.0,953.0,308.0
27.0,34.0,901.0,313.0
28.0,34.0,903.0,322.0
29.0,34.0,906.0,331.0
30.0,34.0,908.0,341.0
31.0,34.0,888.0,361.0
32.0,34.0,897.0,362.0
33.0,34.0,906.0,362.0
34.0,34.0,914.0,361.0
35.0,34.0,921.0,360.0
36.0,34.0,849.0,322.0
37.0,34.0,858.0,317.0
38.0,34.0,867.0,316.0
39.0,34.0,876.0,320.0
40.0,34.0,868.0,322.0
41.0,34.0,859.0,322.0
42.0,34.0,917.0,321.0
43.0,34.0,926.0,318.0
44.0,34.0,934.0,320.0
45.0,34.0,940.0,324.0
46.0,34.0,933.0,324.0
47.0,34.0,925.0,323.0
48.0,34.0,874.0,398.0
49.0,34.0,887.0,386.0
50.0,34.0,900.0,379.0
51.0,34.0,906.0,381.0
52.0,34.0,913.0,379.0
53.0,34.0,921.0,385.0
54.0,34.0,928.0,397.0
55.0,34.0,922.0,400.0
56.0,34.0,914.0,401.0
57.0,34.0,906.0,402.0
58.0,34.0,899.0,402.0
59.0,34.0,887.0,402.0
60.0,34.0,879.0,396.0
61.0,34.0,900.0,389.0
62.0,34.0,906.0,389.0
63.0,34.0,913.0,389.0
64.0,34.0,924.0,395.0
65.0,34.0,913.0,390.0
66.0,34.0,906.0,390.0
67.0,34.0,899.0,391.0
0.0,35.0,798.0,344.0
1.0,35.0,801.0,365.0
2.0,35.0,804.0,385.0
3.0,35.0,809.0,404.0
4.0,35.0,819.0,419.0
5.0,35.0,836.0,430.0
6.0,35.0,857.0,435.0
7.0,35.0,880.0,437.0
8.0,35.0,903.0,437.0
9.0,35.0,922.0,433.0
10.0,35.0,938.0,427.0
11.0,35.0,952.0,418.0
12.0,35.0,961.0,404.0
13.0,35.0,965.0,388.0
14.0,35.0,966.0,371.0
15.0,35.0,965.0,353.0
16.0,35.0,964.0,336.0
17.0,35.0,825.0,306.0
18.0,35.0,835.0,290.0
19.0,35.0,850.0,281.0
20.0,35.0,868.0,280.0
21.0,35.0,883.0,286.0
22.0,35.0,906.0,287.0
23.0,35.0,918.0,282.0
24.0,35.0,932.0,284.0
25.0,35.0,944.0,290.0
26.0,35.0,950.0,302.0
27.0,35.0,898.0,307.0
28.0,35.0,900.0,316.0
29.0,35.0,903.0,324.0
30.0,35.0,906.0,333.0
31.0,35.0,884.0,354.0
32.0,35.0,894.0,354.0
33.0,35.0,904.0,355.0
34.0,35.0,912.0,354.0
35.0,35.0,919.0,352.0
36.0,35.0,845.0,318.0
37.0,35.0,854.0,312.0
38.0,35.0,863.0,310.0
39.0,35.0,872.0,316.0
40.0,35.0,864.0,317.0
41.0,35.0,855.0,318.0
42.0,35.0,914.0,315.0
43.0,35.0,922.0,311.0
44.0,35.0,930.0,312.0
45.0,35.0,937.0,317.0
46.0,35.0,930.0,317.0
47.0,35.0,922.0,316.0
48.0,35.0,871.0,391.0
49.0,35.0,884.0,378.0
50.0,35.0,896.0,371.0
51.0,35.0,904.0,372.0
52.0,35.0,911.0,370.0
53.0,35.0,919.0,376.0
54.0,35.0,927.0,389.0
55.0,35.0,920.0,391.0
56.0,35.0,912.0,392.0
57.0,35.0,904.0,393.0
58.0,35.0,896.0,393.0
59.0,35.0,884.0,394.0
60.0,35.0,877.0,389.0
61.0,35.0,896.0,381.0
62.0,35.0,904.0,380.0
63.0,35.0,911.0,380.0
64.0,35.0,922.0,387.0
65.0,35.0,911.0,382.0
66.0,35.0,903.0,382.0
67.0,35.0,896.0,382.0
0.0,36.0,794.0,345.0
1.0,36.0,798.0,364.0
2.0,36.0,802.0,383.0
3.0,36.0,808.0,400.0
4.0,36.0,818.0,415.0
5.0,36.0,834.0,426.0
6.0,36.0,854.0,433.0
7.0,36.0,874.0,439.0
8.0,36.0,895.0,440.0
9.0,36.0,914.0,436.0
10.0,36.0,928.0,426.0
11.0,36.0,940.0,413.0
12.0,36.0,948.0,398.0
13.0,36.0,952.0,381.0
14.0,36.0,953.0,362.0
15.0,36.0,952.0,344.0
16.0,36.0,951.0,326.0
17.0,36.0,815.0,316.0
18.0,36.0,822.0,302.0
19.0,36.0,836.0,295.0
20.0,36.0,851.0,293.0
21.0,36.0,865.0,297.0
22.0,36.0,890.0,296.0
23.0,36.0,902.0,290.0
24.0,36.0,916.0,289.0
25.0,36.0,929.0,292.0
26.0,36.0,938.0,301.0
27.0,36.0,880.0,314.0
28.0,36.0,883.0,323.0
29.0,36.0,885.0,331.0
30.0,36.0,888.0,340.0
31.0,36.0,874.0,361.0
32.0,36.0,882.0,361.0
33.0,36.0,889.0,361.0
34.0,36.0,895.0,359.0
35.0,36.0,901.0,358.0
36.0,36.0,833.0,328.0
37.0,36.0,840.0,320.0
38.0,36.0,850.0,319.0
39.0,36.0,859.0,323.0
40.0,36.0,851.0,326.0
41.0,36.0,842.0,328.0
42.0,36.0,899.0,320.0
43.0,36.0,908.0,314.0
44.0,36.0,916.0,313.0
45.0,36.0,923.0,318.0
46.0,36.0,916.0,320.0
47.0,36.0,908.0,320.0
48.0,36.0,864.0,395.0
49.0,36.0,875.0,383.0
50.0,36.0,885.0,377.0
51.0,36.0,891.0,377.0
52.0,36.0,897.0,375.0
53.0,36.0,906.0,379.0
54.0,36.0,914.0,389.0
55.0,36.0,908.0,393.0
56.0,36.0,900.0,396.0
57.0,36.0,894.0,397.0
58.0,36.0,887.0,398.0
59.0,36.0,877.0,398.0
60.0,36.0,869.0,393.0
61.0,36.0,886.0,384.0
62.0,36.0,892.0,383.0
63.0,36.0,898.0,382.0
64.0,36.0,910.0,388.0
65.0,36.0,899.0,387.0
66.0,36.0,892.0,388.0
67.0,36.0,886.0,388.0
0.0,37.0,798.0,345.0
1.0,37.0,800.0,365.0
2.0,37.0,802.0,385.0
3.0,37.0,807.0,404.0
4.0,37.0,818.0,418.0
5.0,37.0,833.0,430.0
6.0,37.0,852.0,437.0
7.0,37.0,872.0,443.0
8.0,37.0,893.0,443.0
9.0,37.0,912.0,439.0
10.0,37.0,927.0,431.0
11.0,37.0,941.0,420.0
12.0,37.0,952.0,407.0
13.0,37.0,958.0,391.0
14.0,37.0,961.0,373.0
15.0,37.0,960.0,354.0
16.0,37.0,958.0,336.0
17.0,37.0,822.0,310.0
18.0,37.0,830.0,296.0
19.0,37.0,844.0,289.0
20.0,37.0,860.0,289.0
21.0,37.0,874.0,295.0
22.0,37.0,893.0,295.0
23.0,37.0,906.0,290.0
24.0,37.0,919.0,290.0
25.0,37.0,931.0,296.0
26.0,37.0,937.0,307.0
27.0,37.0,886.0,315.0
28.0,37.0,888.0,323.0
29.0,37.0,890.0,331.0
30.0,37.0,892.0,340.0
31.0,37.0,872.0,361.0
32.0,37.0,882.0,361.0
33.0,37.0,891.0,362.0
34.0,37.0,900.0,360.0
35.0,37.0,907.0,358.0
36.0,37.0,839.0,324.0
37.0,37.0,847.0,319.0
38.0,37.0,856.0,318.0
39.0,37.0,864.0,321.0
40.0,37.0,857.0,323.0
41.0,37.0,848.0,324.0
42.0,37.0,903.0,321.0
43.0,37.0,912.0,317.0
44.0,37.0,919.0,319.0
45.0,37.0,926.0,322.0
46.0,37.0,919.0,322.0
47.0,37.0,912.0,321.0
48.0,37.0,863.0,398.0
49.0,37.0,875.0,385.0
50.0,37.0,885.0,378.0
51.0,37.0,892.0,379.0
52.0,37.0,899.0,377.0
53.0,37.0,908.0,383.0
54.0,37.0,916.0,394.0
55.0,37.0,909.0,398.0
56.0,37.0,901.0,400.0
57.0,37.0,893.0,401.0
58.0,37.0,886.0,402.0
59.0,37.0,875.0,402.0
60.0,37.0,868.0,396.0
61.0,37.0,886.0,388.0
62.0,37.0,892.0,387.0
63.0,37.0,899.0,386.0
64.0,37.0,911.0,393.0
65.0,37.0,899.0,389.0
66.0,37.0,892.0,390.0
67.0,37.0,886.0,390.0
0.0,38.0,797.0,344.0
1.0,38.0,799.0,364.0
2.0,38.0,802.0,385.0
3.0,38.0,806.0,403.0
4.0,38.0,817.0,419.0
5.0,38.0,832.0,430.0
6.0,38.0,853.0,437.0
7.0,38.0,876.0,440.0
8.0,38.0,898.0,439.0
9.0,38.0,917.0,435.0
10.0,38.0,932.0,428.0
11.0,38.0,945.0,418.0
12.0,38.0,954.0,404.0
13.0,38.0,959.0,387.0
14.0,38.0,961.0,369.0
15.0,38.0,960.0,351.0
16.0,38.0,959.0,333.0
17.0,38.0,821.0,309.0
18.0,38.0,829.0,294.0
19.0,38.0,843.0,285.0
20.0,38.0,860.0,283.0
21.0,38.0,874.0,289.0
22.0,38.0,896.0,289.0
23.0,38.0,909.0,285.0
24.0,38.0,923.0,287.0
25.0,38.0,934.0,293.0
26.0,38.0,941.0,304.0
27.0,38.0,887.0,310.0
28.0,38.0,890.0,319.0
29.0,38.0,893.0,327.0
30.0,38.0,896.0,337.0
31.0,38.0,876.0,357.0
32.0,38.0,886.0,358.0
33.0,38.0,895.0,359.0
34.0,38.0,903.0,356.0
35.0,38.0,911.0,354.0
36.0,38.0,839.0,322.0
37.0,38.0,847.0,316.0
38.0,38.0,856.0,315.0
39.0,38.0,865.0,319.0
40.0,38.0,857.0,321.0
41.0,38.0,848.0,322.0
42.0,38.0,905.0,318.0
43.0,38.0,913.0,314.0
44.0,38.0,921.0,315.0
45.0,38.0,928.0,320.0
46.0,38.0,921.0,319.0
47.0,38.0,914.0,319.0
48.0,38.0,865.0,394.0
49.0,38.0,878.0,381.0
50.0,38.0,889.0,374.0
51.0,38.0,896.0,375.0
52.0,38.0,903.0,373.0
53.0,38.0,912.0,378.0
54.0,38.0,920.0,390.0
55.0,38.0,913.0,393.0
56.0,38.0,905.0,394.0
57.0,38.0,897.0,395.0
58.0,38.0,890.0,396.0
59.0,38.0,879.0,397.0
